date,Open,High,Low,Close,Volume,open_price,first_stop,action,open_date,open_n,direction,open_action,limit,max_loss,pnl,close_price,close_date,close_n,close_action,pnl_cumsum
2019-09-22 01:30:00,9910.03,9938.67,9862.81,9905.87,778.746,10253.17,9959.22681528828,o_long,2019-09-19 20:30:00,521.0,long,o_long,10463.504104711728,False,-344.2999999999993,9908.87,2019-09-22 01:30:00,627.0,e_long,-344.2999999999993
2019-10-09 15:00:00,8429.46,8700.0,8428.51,8610.95,8048.995000000002,8146.94,7839.159528542652,o_long,2019-10-07 13:30:00,1371.0,long,o_long,8394.921951457416,False,283.28999999999996,8430.23,2019-10-09 15:00:00,1470.0,e_long,-61.00999999999931
2019-10-18 06:00:00,7909.07,7912.32,7860.62,7902.33,3525.228,8230.95,8621.442826596873,o_short,2019-10-14 16:30:00,1713.0,short,o_short,7856.063213403201,False,322.3100000000004,7908.64,2019-10-18 06:00:00,1884.0,e_short,261.3000000000011
2019-10-23 13:00:00,7552.27,7584.0,7402.0,7467.72,10750.193,8229.17,7795.661797420735,o_long,2019-10-20 20:00:00,2008.0,long,o_long,8568.821962579326,False,-676.8999999999996,7552.27,2019-10-23 13:00:00,2138.0,e_long,-415.59999999999854
2019-10-25 17:30:00,8597.88,8606.72,8389.31,8486.07,11458.068000000001,8264.52,7404.536840768206,o_long,2019-10-25 16:00:00,2240.0,long,o_long,8490.295399231865,False,333.34000000000015,8597.86,2019-10-25 17:30:00,2243.0,e_long,-82.2599999999984
2019-11-08 09:30:00,9014.58,9055.0,8990.88,9051.25,4432.170999999999,9225.01,9618.121347949975,o_short,2019-11-05 07:30:00,2751.0,short,o_short,8929.224532050139,False,210.20000000000073,9014.81,2019-11-08 09:30:00,2899.0,e_short,127.94000000000233
2019-12-14 16:00:00,7057.3,7066.0,7007.86,7049.84,8315.018,7603.4,6501.315787113852,o_long,2019-11-27 20:30:00,3833.0,long,o_long,8702.878252886254,False,-546.0899999999992,7057.31,2019-12-14 16:00:00,4640.0,e_long,-418.1499999999969
2019-12-22 23:30:00,7437.11,7517.61,7434.16,7502.92,7064.197999999999,7171.77,6679.483525025389,o_long,2019-12-18 21:30:00,4843.0,long,o_long,7603.822514974707,False,265.34999999999945,7437.12,2019-12-22 23:30:00,5039.0,e_long,-152.79999999999745
2020-01-02 17:00:00,7049.62,7050.23,6922.0,6948.69,16531.288,7132.01,7593.947149067265,o_short,2019-12-27 12:00:00,5256.0,short,o_short,6708.814650932832,False,82.40000000000055,7049.61,2020-01-02 17:00:00,5554.0,e_short,-70.39999999999691
2020-01-05 01:30:00,7459.49,7488.0,7429.9,7458.32,6669.588,7258.0,7053.324485086765,o_long,2020-01-03 09:00:00,5586.0,long,o_long,7424.072994913315,False,201.27000000000044,7459.27,2020-01-05 01:30:00,5667.0,e_long,130.87000000000353
