date,Open,High,Low,Close,Volume,open_price,first_stop,action,open_date,open_n,direction,open_action,limit,max_loss,pnl,close_price,close_date,close_n,close_action,pnl_cumsum
2019-09-11 21:50:00,10148.24,10184.66,10148.24,10173.77,56.699,10176.11,10248.720680000017,o_short,2019-09-11 00:25:00,581.0,short,o_short,False,False,20.6200000000008,10155.49,2019-09-11 21:50:00,838.0,e_short,20.6200000000008
2019-09-12 08:10:00,10111.21,10130.82,10106.01,10130.72,52.699,10081.61,10106.866859999976,o_short,2019-09-12 04:50:00,922.0,short,o_short,False,False,-28.98999999999978,10110.6,2019-09-12 08:10:00,962.0,e_short,-8.369999999998981
2019-09-13 17:10:00,10213.0,10240.0,10196.77,10240.0,86.19899999999998,10306.49,10196.512299999975,o_long,2019-09-13 05:50:00,1222.0,long,o_long,False,False,-102.43000000000029,10204.06,2019-09-13 17:10:00,1358.0,e_long,-110.79999999999927
2019-09-13 22:05:00,10264.84,10273.08,10262.08,10270.92,56.155,10295.86,10267.229299999988,o_long,2019-09-13 21:45:00,1413.0,long,o_long,False,False,-28.670000000000073,10267.19,2019-09-13 22:05:00,1417.0,e_long,-139.46999999999935
2019-09-14 02:45:00,10291.7,10298.32,10278.85,10289.18,52.33,10296.3,10273.83141999999,o_long,2019-09-13 23:15:00,1431.0,long,o_long,False,False,-5.299999999999272,10291.0,2019-09-14 02:45:00,1473.0,e_long,-144.76999999999862
2019-09-14 05:30:00,10304.61,10305.29,10298.34,10302.02,49.924,10276.41,10293.55637999999,o_short,2019-09-14 03:00:00,1476.0,short,o_short,False,False,-26.149999999999636,10302.56,2019-09-14 05:30:00,1506.0,e_short,-170.91999999999825
2019-09-14 13:30:00,10306.39,10323.31,10302.69,10303.72,70.52600000000001,10267.3,10305.362099999997,o_short,2019-09-14 12:20:00,1588.0,short,o_short,False,False,-41.61000000000058,10308.91,2019-09-14 13:30:00,1602.0,e_short,-212.52999999999884
2019-09-15 03:35:00,10301.29,10306.74,10291.34,10303.07,83.414,10333.0,10304.984380000004,o_long,2019-09-15 01:55:00,1751.0,long,o_long,False,False,-33.899999999999636,10299.1,2019-09-15 03:35:00,1771.0,e_long,-246.42999999999847
2019-09-15 16:20:00,10308.29,10312.46,10300.33,10302.28,74.78999999999998,10322.56,10314.068819999995,o_long,2019-09-15 16:05:00,1921.0,long,o_long,False,False,-13.789999999999054,10308.77,2019-09-15 16:20:00,1924.0,e_long,-260.2199999999975
2019-09-15 16:40:00,10307.17,10308.45,10300.38,10305.43,82.25399999999998,10319.11,10314.582119999995,o_long,2019-09-15 16:35:00,1927.0,long,o_long,False,False,-9.239999999999782,10309.87,2019-09-15 16:40:00,1928.0,e_long,-269.4599999999973
2019-09-15 17:45:00,10314.65,10315.0,10309.2,10309.2,61.45399999999999,10305.43,10314.708439999993,o_short,2019-09-15 16:45:00,1929.0,short,o_short,False,False,-9.219999999999345,10314.65,2019-09-15 17:45:00,1941.0,e_short,-278.67999999999665
2019-09-15 22:20:00,10313.36,10315.06,10296.42,10297.43,100.131,10309.03,10314.187679999994,o_short,2019-09-15 18:00:00,1944.0,short,o_short,False,False,-5.519999999998618,10314.55,2019-09-15 22:20:00,1996.0,e_short,-284.19999999999527
2019-09-16 00:10:00,10326.18,10326.88,10312.14,10322.3,87.152,10287.44,10313.964339999993,o_short,2019-09-15 22:35:00,1999.0,short,o_short,False,False,-37.94999999999891,10325.39,2019-09-16 00:10:00,2018.0,e_short,-322.1499999999942
2019-09-16 04:40:00,10318.84,10319.08,10309.36,10312.77,60.15999999999999,10300.07,10316.471760000004,o_short,2019-09-16 04:00:00,2064.0,short,o_short,False,False,-18.51000000000022,10318.58,2019-09-16 04:40:00,2072.0,e_short,-340.6599999999944
2019-09-16 21:05:00,10296.21,10306.58,10280.7,10298.78,94.671,10298.9,10317.288480000005,o_short,2019-09-16 06:10:00,2090.0,short,o_short,False,False,1.9699999999993452,10296.93,2019-09-16 21:05:00,2269.0,e_short,-338.68999999999505
2019-09-17 16:10:00,10252.36,10257.27,10230.01,10243.77,88.709,10229.29,10266.051599999988,o_short,2019-09-17 00:10:00,2306.0,short,o_short,False,False,-23.8799999999992,10253.17,2019-09-17 16:10:00,2498.0,e_short,-362.56999999999425
2019-09-17 22:10:00,10233.76,10236.92,10227.59,10233.51,74.009,10200.42,10218.257180000004,o_short,2019-09-17 21:50:00,2566.0,short,o_short,False,False,-34.090000000000146,10234.51,2019-09-17 22:10:00,2570.0,e_short,-396.6599999999944
2019-09-18 00:20:00,10215.7,10217.25,10207.09,10208.14,73.66,10205.36,10214.730520000003,o_short,2019-09-17 23:25:00,2585.0,short,o_short,False,False,-10.019999999998618,10215.38,2019-09-18 00:20:00,2596.0,e_short,-406.679999999993
2019-09-18 00:55:00,10212.29,10218.0,10209.22,10217.85,64.066,10201.59,10211.995260000003,o_short,2019-09-18 00:30:00,2598.0,short,o_short,False,False,-11.340000000000146,10212.93,2019-09-18 00:55:00,2603.0,e_short,-418.01999999999316
2019-09-18 04:40:00,10202.86,10205.34,10202.36,10202.84,66.337,10213.52,10205.165160000004,o_long,2019-09-18 04:10:00,2642.0,long,o_long,False,False,-9.899999999999636,10203.62,2019-09-18 04:40:00,2648.0,e_long,-427.9199999999928
2019-09-18 06:00:00,10197.7,10205.66,10197.7,10205.15,68.311,10218.18,10203.296560000004,o_long,2019-09-18 05:00:00,2652.0,long,o_long,False,False,-19.460000000000946,10198.72,2019-09-18 06:00:00,2664.0,e_long,-447.37999999999374
2019-09-18 20:45:00,10201.86,10208.0,10193.18,10193.25,77.613,10192.0,10202.74566,o_short,2019-09-18 18:15:00,2811.0,short,o_short,False,False,-8.799999999999272,10200.8,2019-09-18 20:45:00,2841.0,e_short,-456.179999999993
2019-09-18 21:20:00,10203.41,10205.0,10200.56,10203.55,97.03399999999999,10187.71,10200.26088,o_short,2019-09-18 20:55:00,2843.0,short,o_short,False,False,-15.0,10202.71,2019-09-18 21:20:00,2848.0,e_short,-471.179999999993
2019-09-18 22:05:00,10200.59,10207.46,10200.56,10207.0,36.598,10189.56,10200.115819999997,o_short,2019-09-18 21:40:00,2852.0,short,o_short,False,False,-11.0,10200.56,2019-09-18 22:05:00,2857.0,e_short,-482.179999999993
2019-09-19 20:00:00,10088.91,10331.62,10088.91,10247.85,853.2829999999999,10188.79,10199.861439999993,o_short,2019-09-18 22:15:00,2859.0,short,o_short,False,False,101.81000000000131,10086.98,2019-09-19 20:00:00,3120.0,e_short,-380.3699999999917
2019-09-21 04:10:00,10110.0,10110.53,10097.95,10104.09,88.64299999999999,10184.04,10068.691240000011,o_long,2019-09-20 13:50:00,3334.0,long,o_long,False,False,-73.51000000000022,10110.53,2019-09-21 04:10:00,3506.0,e_long,-453.8799999999919
2019-09-22 16:05:00,10018.26,10020.99,10001.11,10014.3,92.683,9963.99,10023.785040000012,o_short,2019-09-22 14:10:00,3914.0,short,o_short,False,False,-56.01000000000022,10020.0,2019-09-22 16:05:00,3937.0,e_short,-509.88999999999214
2019-09-22 20:15:00,9999.2,10002.0,9993.84,9996.63,66.79100000000001,9966.63,10007.51068000001,o_short,2019-09-22 18:25:00,3965.0,short,o_short,False,False,-33.77000000000044,10000.4,2019-09-22 20:15:00,3987.0,e_short,-543.6599999999926
2019-09-23 01:30:00,9990.16,9990.7,9980.0,9980.0,67.751,9996.97,9990.952200000014,o_long,2019-09-23 01:10:00,4046.0,long,o_long,False,False,-6.809999999999491,9990.16,2019-09-23 01:30:00,4050.0,e_long,-550.4699999999921
2019-09-27 21:25:00,8152.05,8165.98,8123.44,8125.12,319.77099999999996,9752.16,9864.12305999999,o_short,2019-09-24 11:10:00,4454.0,short,o_short,False,False,1599.9700000000003,8152.19,2019-09-27 21:25:00,5441.0,e_short,1049.5000000000082
2019-09-28 22:10:00,8092.6,8108.77,8091.63,8092.88,62.662,8152.78,8080.373220000003,o_long,2019-09-28 18:05:00,5689.0,long,o_long,False,False,-63.75999999999931,8089.02,2019-09-28 22:10:00,5738.0,e_long,985.7400000000089
2019-09-29 04:45:00,8111.63,8113.33,8105.52,8108.96,74.304,8303.81,8095.370560000002,o_long,2019-09-28 22:45:00,5745.0,long,o_long,False,False,-192.13999999999942,8111.67,2019-09-29 04:45:00,5817.0,e_long,793.6000000000095
2019-09-30 10:05:00,8053.53,8065.07,8013.69,8018.21,215.577,8041.96,8092.601699999998,o_short,2019-09-30 00:00:00,6048.0,short,o_short,False,False,1.1499999999996362,8040.81,2019-09-30 10:05:00,6169.0,e_short,794.7500000000091
2019-10-02 02:35:00,8261.15,8261.15,8251.73,8257.67,74.249,8314.03,8145.1787200000035,o_long,2019-10-01 13:10:00,6494.0,long,o_long,False,False,-52.92000000000007,8261.11,2019-10-02 02:35:00,6655.0,e_long,741.830000000009
2019-10-02 23:05:00,8301.89,8325.67,8299.85,8316.09,256.281,8238.99,8292.400220000007,o_short,2019-10-02 16:40:00,6824.0,short,o_short,False,False,-60.67000000000007,8299.66,2019-10-02 23:05:00,6901.0,e_short,681.160000000009
2019-10-03 08:30:00,8271.61,8282.98,8269.34,8276.67,32.407,8256.6,8271.637200000012,o_short,2019-10-03 07:00:00,6996.0,short,o_short,False,False,-14.899999999999636,8271.5,2019-10-03 08:30:00,7014.0,e_short,666.2600000000093
2019-10-03 08:45:00,8272.66,8276.2,8264.45,8265.22,49.702,8262.07,8268.430740000014,o_short,2019-10-03 08:40:00,7016.0,short,o_short,False,False,-10.530000000000655,8272.6,2019-10-03 08:45:00,7017.0,e_short,655.7300000000087
2019-10-03 09:45:00,8266.99,8267.0,8258.22,8258.52,47.95399999999999,8266.63,8267.834220000017,o_short,2019-10-03 09:15:00,7023.0,short,o_short,False,False,-0.3600000000005821,8266.99,2019-10-03 09:45:00,7029.0,e_short,655.3700000000081
2019-10-04 16:50:00,8188.84,8199.5,8159.7,8168.21,218.421,8209.21,8228.992200000019,o_short,2019-10-04 00:05:00,7201.0,short,o_short,False,False,23.389999999999418,8185.82,2019-10-04 16:50:00,7402.0,e_short,678.7600000000075
2019-10-04 22:05:00,8181.6,8191.47,8178.37,8189.81,127.718,8125.58,8169.018060000011,o_short,2019-10-04 21:05:00,7453.0,short,o_short,False,False,-56.029999999999745,8181.61,2019-10-04 22:05:00,7465.0,e_short,622.7300000000077
2019-10-05 21:30:00,8133.51,8175.0,8132.95,8167.57,277.624,8130.56,8157.0225200000095,o_short,2019-10-05 00:00:00,7488.0,short,o_short,False,False,-7.619999999999891,8138.18,2019-10-05 21:30:00,7746.0,e_short,615.1100000000079
2019-10-07 10:10:00,7973.97,8050.0,7945.85,7983.9,426.33,8078.72,8111.679620000009,o_short,2019-10-06 01:50:00,7798.0,short,o_short,False,False,104.69000000000051,7974.03,2019-10-07 10:10:00,8186.0,e_short,719.8000000000084
