date,Open,High,Low,Close,Volume,open_price,first_stop,action,open_date,open_n,direction,open_action,limit,max_loss,pnl,close_price,close_date,close_n,close_action,pnl_cumsum
2019-11-22 10:00:00,7402.7,7403.0,6920.0,7097.18,80897.91200000001,8650.0,6864.2602242994,o_long,2019-10-26 00:00:00,564.0,long,o_long,10388.188255700596,False,-1247.2700000000004,7402.73,2019-11-22 10:00:00,893.0,e_long,-1247.2700000000004
2020-01-07 00:00:00,7757.74,8014.91,7757.0,7908.06,50316.297000000006,7604.61,6398.69300817288,o_long,2019-12-23 02:00:00,1261.0,long,o_long,8696.132831827133,False,152.78000000000065,7757.39,2020-01-07 00:00:00,1440.0,e_long,-1094.4899999999998
2020-03-08 16:00:00,8399.99,8401.49,8115.94,8315.71,59251.76200000001,9344.49,10552.300498020008,o_short,2020-02-25 18:00:00,2037.0,short,o_short,8232.58442198,False,944.4899999999998,8400.0,2020-03-08 16:00:00,2180.0,e_short,-150.0
2020-04-29 06:00:00,7859.13,7964.4,7842.69,7943.25,61053.88400000001,7139.13,4427.998766461047,o_long,2020-04-06 16:00:00,2528.0,long,o_long,9835.153913538978,False,720.0,7859.13,2020-04-29 06:00:00,2799.0,e_long,570.0
2020-07-23 18:00:00,9611.38,9620.0,9565.85,9597.28,12478.576999999997,9280.99,10135.831919141112,o_short,2020-06-11 20:00:00,3322.0,short,o_short,8576.629200858899,False,-330.3199999999997,9611.31,2020-07-23 18:00:00,3825.0,e_short,239.6800000000003
2020-09-04 00:00:00,10141.4,10347.99,10056.0,10265.58,41727.718,11347.66,12693.06031983191,o_short,2020-09-02 14:00:00,4315.0,short,o_short,10046.653600168078,False,1206.58,10141.08,2020-09-04 00:00:00,4332.0,e_short,1446.2600000000002
2020-10-12 16:00:00,11549.39,11579.64,11526.89,11556.29,4584.255941,10903.16,9823.418734902916,o_long,2020-10-01 12:00:00,4662.0,long,o_long,11979.002305097056,False,646.2199999999993,11549.38,2020-10-12 16:00:00,4796.0,e_long,2092.4799999999996
2021-02-08 14:00:00,42907.14,44164.74,42767.63,43716.32,21007.617404,30639.05,42197.66337941047,o_short,2021-01-27 12:00:00,6077.0,short,o_short,20074.454460589463,False,-12258.070000000003,42897.12,2021-02-08 14:00:00,6222.0,e_short,-10165.590000000004
2021-04-13 16:00:00,63331.83,63777.77,62988.0,63332.85,6347.271523000001,52303.65,61255.631665120105,o_short,2021-03-25 00:00:00,6755.0,short,o_short,43635.28089487992,False,-11028.18,63331.83,2021-04-13 16:00:00,6991.0,e_short,-21193.770000000004
2021-04-22 22:00:00,51679.97,52234.74,51310.34,51690.96,7241.075747999999,55014.46,63389.06529142351,o_short,2021-04-18 04:00:00,7045.0,short,o_short,51862.06658857656,False,3340.75,51673.71,2021-04-22 22:00:00,7101.0,e_short,-17853.020000000004
2021-05-13 00:00:00,49537.15,50630.0,46000.0,50522.52,29955.004943,57180.06,50076.95314425622,o_long,2021-04-30 16:00:00,7193.0,long,o_long,63570.186735743984,False,-7548.739999999998,49631.32,2021-05-13 00:00:00,7341.0,e_long,-25401.760000000002
2021-07-20 04:00:00,29600.46,29938.71,29505.95,29729.1,6116.635778999999,35899.23,31344.66650077961,o_long,2021-07-04 22:00:00,7943.0,long,o_long,40319.13765922039,False,-6298.770000000004,29600.46,2021-07-20 04:00:00,8126.0,e_long,-31700.530000000006
2021-07-26 06:00:00,38568.92,39265.17,37724.03,38150.0,12670.763419,34300.02,29213.45438981881,o_long,2021-07-24 18:00:00,8181.0,long,o_long,38753.4558101812,False,4268.9000000000015,38568.92,2021-07-26 06:00:00,8199.0,e_long,-27431.630000000005
2021-09-20 12:00:00,43734.0,44135.0,42500.0,44054.65,15696.178753,45080.3,53288.05912527161,o_short,2021-09-08 08:00:00,8726.0,short,o_short,38398.0793547286,False,1340.550000000003,43739.75,2021-09-20 12:00:00,8872.0,e_short,-26091.08
2021-10-06 14:00:00,53996.99,55156.97,53750.0,54984.19,9024.12656,47488.08,41176.584026098586,o_long,2021-10-01 12:00:00,9004.0,long,o_long,52171.50065390133,False,6508.919999999998,53997.0,2021-10-06 14:00:00,9065.0,e_long,-19582.160000000003
2021-11-22 20:00:00,55993.04,56430.66,55610.0,56240.0,4613.82612,60907.41,68426.94080746068,o_short,2021-11-16 04:00:00,9552.0,short,o_short,53454.52343253931,False,4914.380000000005,55993.03,2021-11-22 20:00:00,9632.0,e_short,-14667.779999999999
