date,Open,High,Low,Close,Volume,open_price,first_stop,action,open_date,open_n,direction,open_action,limit,max_loss,pnl,close_price,close_date,close_n,close_action,pnl_cumsum
2019-09-09 09:30:00,10247.69,10251.11,10238.13,10242.31,5.507000000000001,10298.15,10320.069200000002,o_short,2019-09-09 06:05:00,73.0,short,o_short,False,False,51.279999999998836,10246.87,2019-09-09 09:30:00,114.0,e_short,51.279999999998836
2019-09-09 10:35:00,10213.77,10227.43,10213.77,10227.43,30.893,10196.83,10199.554399999995,o_short,2019-09-09 10:30:00,126.0,short,o_short,False,False,-16.94000000000051,10213.77,2019-09-09 10:35:00,127.0,e_short,34.33999999999833
2019-09-09 14:00:00,10327.06,10329.34,10311.63,10324.29,66.756,10227.43,10197.106999999996,o_long,2019-09-09 10:40:00,128.0,long,o_long,False,False,94.94000000000051,10322.37,2019-09-09 14:00:00,168.0,e_long,129.27999999999884
2019-09-09 19:50:00,10282.37,10323.13,10282.37,10313.93,110.093,10323.96,10355.6022,o_short,2019-09-09 15:45:00,189.0,short,o_short,False,False,41.67999999999847,10282.28,2019-09-09 19:50:00,238.0,e_short,170.9599999999973
2019-09-10 00:00:00,10307.0,10328.27,10307.0,10328.27,11.372,10286.18,10269.934199999994,o_long,2019-09-09 21:25:00,257.0,long,o_long,False,False,20.81999999999971,10307.0,2019-09-10 00:00:00,288.0,e_long,191.77999999999702
2019-09-10 02:00:00,10328.04,10349.22,10328.04,10338.95,41.927,10350.52,10313.81319999999,o_long,2019-09-10 00:15:00,291.0,long,o_long,False,False,-21.98999999999978,10328.53,2019-09-10 02:00:00,312.0,e_long,169.78999999999724
2019-09-10 07:30:00,10294.61,10304.82,10286.78,10287.44,35.77800000000001,10304.57,10333.29599999999,o_short,2019-09-10 04:20:00,340.0,short,o_short,False,False,9.959999999999127,10294.61,2019-09-10 07:30:00,378.0,e_short,179.74999999999636
2019-09-10 09:45:00,10263.22,10290.01,10263.22,10270.07,33.577,10257.3,10281.946399999988,o_short,2019-09-10 08:05:00,385.0,short,o_short,False,False,-6.650000000001455,10263.95,2019-09-10 09:45:00,405.0,e_short,173.0999999999949
2019-09-10 10:05:00,10271.52,10280.9,10262.75,10262.75,24.962,10248.67,10260.123199999984,o_short,2019-09-10 10:00:00,408.0,short,o_short,False,False,-25.479999999999563,10274.15,2019-09-10 10:05:00,409.0,e_short,147.61999999999534
2019-09-10 11:55:00,10255.65,10258.31,10251.41,10254.56,29.662000000000006,10250.88,10260.891399999986,o_short,2019-09-10 10:30:00,414.0,short,o_short,False,False,-6.630000000001019,10257.51,2019-09-10 11:55:00,431.0,e_short,140.98999999999432
2019-09-10 12:35:00,10250.58,10270.58,10250.58,10263.88,29.356,10240.25,10251.640799999986,o_short,2019-09-10 12:05:00,433.0,short,o_short,False,False,-10.989999999999782,10251.24,2019-09-10 12:35:00,439.0,e_short,129.99999999999454
2019-09-10 16:45:00,10221.43,10222.66,10212.9,10214.51,20.89,10237.82,10247.299399999984,o_short,2019-09-10 13:05:00,445.0,short,o_short,False,False,14.5,10223.32,2019-09-10 16:45:00,489.0,e_short,144.49999999999454
2019-09-10 18:00:00,10213.58,10218.72,10204.31,10206.15,20.295,10196.9,10210.984199999977,o_short,2019-09-10 17:40:00,500.0,short,o_short,False,False,-16.790000000000873,10213.69,2019-09-10 18:00:00,504.0,e_short,127.70999999999367
2019-09-10 23:00:00,10089.1,10101.27,10088.95,10099.7,32.523,10079.06,10091.088599999983,o_short,2019-09-10 22:45:00,561.0,short,o_short,False,False,-10.640000000001237,10089.7,2019-09-10 23:00:00,564.0,e_short,117.06999999999243
2019-09-10 23:15:00,10056.51,10066.9,10047.85,10066.9,47.279,10099.7,10081.338799999983,o_long,2019-09-10 23:05:00,565.0,long,o_long,False,False,-41.220000000001164,10058.48,2019-09-10 23:15:00,567.0,e_long,75.84999999999127
2019-09-11 01:45:00,10117.19,10118.8,10098.58,10106.89,24.326,10093.76,10069.837399999982,o_long,2019-09-10 23:30:00,570.0,long,o_long,False,False,14.780000000000655,10108.54,2019-09-11 01:45:00,597.0,e_long,90.62999999999192
2019-09-11 07:10:00,10044.81,10044.81,10026.79,10042.47,24.053,10074.86,10111.306999999983,o_short,2019-09-11 04:05:00,625.0,short,o_short,False,False,26.25,10048.61,2019-09-11 07:10:00,662.0,e_short,116.87999999999192
2019-09-11 13:25:00,10031.97,10040.7,10026.56,10038.24,18.338,10033.83,10024.821199999982,o_long,2019-09-11 10:05:00,697.0,long,o_long,False,False,3.069999999999709,10036.9,2019-09-11 13:25:00,737.0,e_long,119.94999999999163
2019-09-11 23:30:00,10111.41,10148.0,10110.4,10141.89,51.081,10073.45,10045.224599999981,o_long,2019-09-11 19:20:00,808.0,long,o_long,False,False,39.10999999999876,10112.56,2019-09-11 23:30:00,858.0,e_long,159.0599999999904
2019-09-12 01:30:00,10145.01,10146.06,10139.5,10139.97,50.326,10151.91,10121.989399999984,o_long,2019-09-11 23:55:00,863.0,long,o_long,False,False,-6.389999999999418,10145.52,2019-09-12 01:30:00,882.0,e_long,152.66999999999098
2019-09-12 07:50:00,10081.38,10084.42,10074.59,10077.96,55.37900000000001,10114.32,10137.79379999998,o_short,2019-09-12 03:25:00,905.0,short,o_short,False,False,31.350000000000364,10082.97,2019-09-12 07:50:00,958.0,e_short,184.01999999999134
2019-09-12 16:30:00,10263.09,10283.89,10254.73,10283.89,63.667,10129.43,10097.998199999976,o_long,2019-09-12 10:05:00,985.0,long,o_long,False,False,136.6900000000005,10266.12,2019-09-12 16:30:00,1062.0,e_long,320.70999999999185
2019-09-12 19:05:00,10314.14,10323.67,10313.29,10316.7,56.32,10296.24,10303.190599999984,o_short,2019-09-12 19:00:00,1092.0,short,o_short,False,False,-13.950000000000728,10310.19,2019-09-12 19:05:00,1093.0,e_short,306.7599999999911
2019-09-12 19:25:00,10305.19,10307.35,10299.97,10301.99,68.626,10300.13,10303.862999999981,o_short,2019-09-12 19:15:00,1095.0,short,o_short,False,False,-6.710000000000946,10306.84,2019-09-12 19:25:00,1097.0,e_short,300.0499999999902
2019-09-13 00:40:00,10380.51,10381.3,10368.98,10371.17,56.379,10327.75,10298.179399999986,o_long,2019-09-12 20:05:00,1105.0,long,o_long,False,False,55.659999999999854,10383.41,2019-09-13 00:40:00,1160.0,e_long,355.70999999999003
2019-09-13 04:05:00,10382.46,10385.37,10370.56,10379.92,70.078,10361.66,10377.589999999987,o_short,2019-09-13 03:05:00,1189.0,short,o_short,False,False,-22.270000000000437,10383.93,2019-09-13 04:05:00,1201.0,e_short,333.4399999999896
2019-09-13 08:30:00,10307.0,10307.86,10290.91,10293.36,40.181,10341.51,10365.731199999986,o_short,2019-09-13 04:40:00,1208.0,short,o_short,False,False,34.51000000000022,10307.0,2019-09-13 08:30:00,1254.0,e_short,367.9499999999898
2019-09-13 09:20:00,10300.61,10320.84,10299.65,10303.86,52.13399999999999,10277.81,10299.724999999986,o_short,2019-09-13 08:50:00,1258.0,short,o_short,False,False,-21.38000000000102,10299.19,2019-09-13 09:20:00,1264.0,e_short,346.5699999999888
2019-09-13 10:45:00,10288.27,10288.81,10279.82,10282.1,54.68000000000001,10306.93,10294.042599999982,o_long,2019-09-13 10:15:00,1275.0,long,o_long,False,False,-18.409999999999854,10288.52,2019-09-13 10:45:00,1281.0,e_long,328.15999999998894
2019-09-13 11:25:00,10277.85,10291.66,10275.66,10291.61,59.608999999999995,10300.36,10291.632799999987,o_long,2019-09-13 11:20:00,1288.0,long,o_long,False,False,-21.079999999999927,10279.28,2019-09-13 11:25:00,1289.0,e_long,307.079999999989
2019-09-13 14:05:00,10283.4,10285.81,10275.7,10282.31,91.881,10314.01,10300.859199999992,o_long,2019-09-13 13:50:00,1318.0,long,o_long,False,False,-30.579999999999927,10283.43,2019-09-13 14:05:00,1321.0,e_long,276.4999999999891
2019-09-13 20:35:00,10227.46,10240.86,10222.81,10239.31,69.27199999999999,10286.69,10303.370599999991,o_short,2019-09-13 16:10:00,1346.0,short,o_short,False,False,59.31000000000131,10227.38,2019-09-13 20:35:00,1399.0,e_short,335.8099999999904
2019-09-14 01:15:00,10292.51,10305.46,10290.52,10297.98,71.697,10267.59,10234.609599999996,o_long,2019-09-13 22:45:00,1425.0,long,o_long,False,False,22.479999999999563,10290.07,2019-09-14 01:15:00,1455.0,e_long,358.28999999998996
2019-09-14 05:10:00,10290.68,10295.6,10285.53,10292.81,55.038000000000004,10289.99,10303.931199999999,o_short,2019-09-14 03:55:00,1487.0,short,o_short,False,False,-2.2700000000004366,10292.26,2019-09-14 05:10:00,1502.0,e_short,356.0199999999895
2019-09-14 06:20:00,10291.69,10296.38,10287.42,10295.73,51.505,10280.34,10285.732799999996,o_short,2019-09-14 06:10:00,1514.0,short,o_short,False,False,-11.350000000000364,10291.69,2019-09-14 06:20:00,1516.0,e_short,344.66999999998916
2019-09-14 07:00:00,10283.68,10292.39,10280.31,10291.13,48.258,10288.07,10284.246399999996,o_long,2019-09-14 06:45:00,1521.0,long,o_long,False,False,-4.389999999999418,10283.68,2019-09-14 07:00:00,1524.0,e_long,340.27999999998974
2019-09-14 09:25:00,10302.24,10303.56,10295.25,10297.11,79.059,10293.87,10284.848999999997,o_long,2019-09-14 07:20:00,1528.0,long,o_long,False,False,8.709999999999127,10302.58,2019-09-14 09:25:00,1553.0,e_long,348.98999999998887
2019-09-14 11:00:00,10307.91,10309.41,10302.78,10305.33,82.708,10308.9,10306.614599999995,o_long,2019-09-14 10:30:00,1566.0,long,o_long,False,False,-2.0200000000004366,10306.88,2019-09-14 11:00:00,1572.0,e_long,346.96999999998843
2019-09-14 13:30:00,10306.39,10323.31,10302.69,10303.72,70.52600000000001,10305.33,10309.527199999995,o_short,2019-09-14 11:05:00,1573.0,short,o_short,False,False,-3.5799999999999272,10308.91,2019-09-14 13:30:00,1602.0,e_short,343.3899999999885
2019-09-14 19:15:00,10357.14,10367.15,10357.14,10362.54,60.169,10340.22,10306.717799999997,o_long,2019-09-14 15:30:00,1626.0,long,o_long,False,False,18.05000000000109,10358.27,2019-09-14 19:15:00,1671.0,e_long,361.4399999999896
2019-09-14 20:40:00,10367.11,10374.81,10366.05,10373.71,68.461,10372.23,10362.813599999992,o_long,2019-09-14 19:50:00,1678.0,long,o_long,False,False,-5.119999999998981,10367.11,2019-09-14 20:40:00,1688.0,e_long,356.3199999999906
2019-09-15 05:40:00,10312.29,10319.91,10311.74,10318.24,77.67600000000002,10337.53,10355.637399999998,o_short,2019-09-15 00:40:00,1736.0,short,o_short,False,False,26.390000000001237,10311.14,2019-09-15 05:40:00,1796.0,e_short,382.70999999999185
2019-09-15 07:40:00,10301.12,10305.84,10295.8,10298.86,64.743,10312.47,10306.741199999993,o_long,2019-09-15 07:00:00,1812.0,long,o_long,False,False,-10.260000000000218,10302.21,2019-09-15 07:40:00,1820.0,e_long,372.44999999999163
2019-09-15 08:05:00,10297.07,10299.77,10284.73,10288.03,71.66199999999999,10308.96,10306.11399999999,o_long,2019-09-15 08:00:00,1824.0,long,o_long,False,False,-10.819999999999709,10298.14,2019-09-15 08:05:00,1825.0,e_long,361.6299999999919
2019-09-15 12:05:00,10293.06,10294.18,10279.84,10280.12,64.72699999999999,10301.91,10296.071199999993,o_long,2019-09-15 11:50:00,1870.0,long,o_long,False,False,-9.25,10292.66,2019-09-15 12:05:00,1873.0,e_long,352.3799999999919
2019-09-15 12:35:00,10292.14,10300.1,10292.07,10299.37,50.64100000000001,10306.46,10295.421199999992,o_long,2019-09-15 12:20:00,1876.0,long,o_long,False,False,-14.389999999999418,10292.07,2019-09-15 12:35:00,1879.0,e_long,337.9899999999925
2019-09-15 13:10:00,10295.28,10298.27,10294.86,10297.18,72.277,10309.2,10296.133199999993,o_long,2019-09-15 13:00:00,1884.0,long,o_long,False,False,-13.090000000000146,10296.11,2019-09-15 13:10:00,1886.0,e_long,324.89999999999236
2019-09-15 15:30:00,10293.18,10300.0,10286.66,10293.4,81.00500000000002,10272.1,10294.281999999996,o_short,2019-09-15 14:40:00,1904.0,short,o_short,False,False,-21.719999999999345,10293.82,2019-09-15 15:30:00,1914.0,e_short,303.179999999993
2019-09-15 18:10:00,10291.0,10294.52,10286.88,10291.05,66.68100000000001,10306.46,10290.248800000003,o_long,2019-09-15 17:40:00,1940.0,long,o_long,False,False,-15.839999999998327,10290.62,2019-09-15 18:10:00,1946.0,e_long,287.3399999999947
2019-09-15 21:25:00,10293.62,10303.05,10289.48,10302.07,67.07000000000001,10290.72,10297.885200000002,o_short,2019-09-15 20:20:00,1972.0,short,o_short,False,False,-0.6599999999998545,10291.38,2019-09-15 21:25:00,1985.0,e_short,286.67999999999483
2019-09-15 22:05:00,10302.5,10310.9,10302.5,10310.71,76.01899999999999,10288.03,10291.3662,o_short,2019-09-15 21:45:00,1989.0,short,o_short,False,False,-14.510000000000218,10302.54,2019-09-15 22:05:00,1993.0,e_short,272.1699999999946
2019-09-15 22:45:00,10298.72,10298.72,10290.69,10296.62,107.649,10287.44,10290.964399999997,o_short,2019-09-15 22:35:00,1999.0,short,o_short,False,False,-10.239999999999782,10297.68,2019-09-15 22:45:00,2001.0,e_short,261.92999999999483
2019-09-16 03:20:00,10324.22,10324.91,10319.37,10321.58,68.524,10296.62,10291.064199999999,o_long,2019-09-15 22:50:00,2002.0,long,o_long,False,False,26.799999999999272,10323.42,2019-09-16 03:20:00,2056.0,e_long,288.7299999999941
2019-09-16 08:25:00,10306.1,10310.0,10304.28,10307.19,38.988,10312.37,10321.260199999997,o_short,2019-09-16 06:00:00,2088.0,short,o_short,False,False,6.270000000000437,10306.1,2019-09-16 08:25:00,2117.0,e_short,294.99999999999454
2019-09-16 09:30:00,10303.0,10311.01,10303.0,10310.09,74.752,10299.4,10305.335599999999,o_short,2019-09-16 08:45:00,2121.0,short,o_short,False,False,-3.600000000000364,10303.0,2019-09-16 09:30:00,2130.0,e_short,291.3999999999942
2019-09-16 10:05:00,10298.0,10305.21,10298.0,10303.65,41.92,10302.35,10299.8194,o_long,2019-09-16 10:00:00,2136.0,long,o_long,False,False,-4.350000000000364,10298.0,2019-09-16 10:05:00,2137.0,e_long,287.0499999999938
2019-09-16 11:55:00,10297.98,10299.53,10275.74,10282.74,65.622,10305.07,10299.492799999996,o_long,2019-09-16 11:20:00,2152.0,long,o_long,False,False,-7.010000000000218,10298.06,2019-09-16 11:55:00,2159.0,e_long,280.0399999999936
2019-09-16 16:25:00,10148.63,10148.64,10139.96,10143.05,75.247,10147.05,10204.1584,o_short,2019-09-16 14:45:00,2193.0,short,o_short,False,False,-1.5799999999999272,10148.63,2019-09-16 16:25:00,2213.0,e_short,278.45999999999367
2019-09-16 18:00:00,10144.35,10145.28,10142.1,10143.35,62.488,10142.11,10145.005800000003,o_short,2019-09-16 17:40:00,2228.0,short,o_short,False,False,-2.6199999999989814,10144.73,2019-09-16 18:00:00,2232.0,e_short,275.8399999999947
2019-09-17 04:00:00,10225.02,10230.79,10221.61,10223.74,66.59,10224.31,10252.434799999999,o_short,2019-09-17 01:45:00,2325.0,short,o_short,False,False,0.21999999999934516,10224.09,2019-09-17 04:00:00,2352.0,e_short,276.05999999999403
