date,Open,High,Low,Close,Volume,open_price,first_stop,action,open_date,open_n,direction,open_action,limit,max_loss,pnl,close_price,close_date,close_n,close_action,pnl_cumsum
2019-09-20 04:00:00,10212.78,10219.87,10189.38,10196.51,433.23900000000003,10175.34,10208.500400000006,o_short,2019-09-20 03:00:00,534.0,short,o_short,False,False,-39.42000000000007,10214.76,2019-09-20 04:00:00,536.0,e_short,-39.42000000000007
2019-09-20 13:00:00,10218.54,10226.15,10193.34,10193.76,466.928,10184.14,10207.846820000004,o_short,2019-09-20 05:30:00,539.0,short,o_short,False,False,-33.710000000000946,10217.85,2019-09-20 13:00:00,554.0,e_short,-73.13000000000102
2019-10-07 13:30:00,8147.94,8165.56,8130.0,8144.0,967.477,10156.53,10201.93074,o_short,2019-09-20 15:30:00,559.0,short,o_short,False,False,2009.590000000001,8146.94,2019-10-07 13:30:00,1371.0,e_short,1936.46
2019-10-14 16:30:00,8231.73,8381.77,8230.43,8329.76,10304.336,8288.04,8215.29496000004,o_long,2019-10-12 00:30:00,1585.0,long,o_long,False,False,-57.090000000000146,8230.95,2019-10-14 16:30:00,1713.0,e_long,1879.37
2019-10-25 16:00:00,8267.5,8515.61,8257.25,8376.52,13674.925000000003,8026.06,8140.940460000032,o_short,2019-10-22 23:30:00,2111.0,short,o_short,False,False,-238.46000000000004,8264.52,2019-10-25 16:00:00,2240.0,e_short,1640.9099999999999
2019-11-05 07:30:00,9225.04,9249.0,9207.44,9231.88,1761.515,9345.0,8648.015820000039,o_long,2019-10-31 12:30:00,2521.0,long,o_long,False,False,-119.98999999999978,9225.01,2019-11-05 07:30:00,2751.0,e_long,1520.92
2019-11-07 06:00:00,9310.66,9311.6,9286.0,9304.83,1076.48,9276.43,9282.033360000056,o_short,2019-11-07 05:30:00,2843.0,short,o_short,False,False,-34.27000000000044,9310.7,2019-11-07 06:00:00,2844.0,e_short,1486.6499999999996
2019-11-07 08:00:00,9267.0,9267.89,9240.0,9261.75,2079.468,9304.83,9280.345540000055,o_long,2019-11-07 06:30:00,2845.0,long,o_long,False,False,-37.850000000000364,9266.98,2019-11-07 08:00:00,2848.0,e_long,1448.7999999999993
2019-11-27 20:30:00,7603.41,7655.0,7523.0,7550.21,8591.645,9054.22,9151.53234000006,o_short,2019-11-10 23:30:00,3023.0,short,o_short,False,False,1450.8199999999997,7603.4,2019-11-27 20:30:00,3833.0,e_short,2899.619999999999
2019-12-01 16:00:00,7301.86,7346.92,7271.04,7315.82,4649.825999999999,7437.75,7348.851940000047,o_long,2019-12-01 14:00:00,4012.0,long,o_long,False,False,-135.85999999999967,7301.89,2019-12-01 16:00:00,4016.0,e_long,2763.7599999999993
2019-12-04 21:00:00,7189.57,7279.07,7074.41,7166.99,21084.022,7585.37,7308.689720000047,o_long,2019-12-04 13:30:00,4155.0,long,o_long,False,False,-395.1199999999999,7190.25,2019-12-04 21:00:00,4170.0,e_long,2368.6399999999994
2019-12-05 15:30:00,7328.6,7345.0,7311.03,7331.22,3036.523,7365.11,7328.113120000048,o_long,2019-12-05 11:00:00,4198.0,long,o_long,False,False,-36.5,7328.61,2019-12-05 15:30:00,4207.0,e_long,2332.1399999999994
2019-12-05 19:00:00,7349.38,7371.0,7348.0,7366.19,1856.3400000000001,7298.29,7344.959900000048,o_short,2019-12-05 17:00:00,4210.0,short,o_short,False,False,-52.970000000000255,7351.26,2019-12-05 19:00:00,4214.0,e_short,2279.169999999999
2019-12-09 20:00:00,7374.92,7379.92,7344.56,7346.54,3593.162,7437.12,7420.423880000051,o_long,2019-12-09 17:30:00,4403.0,long,o_long,False,False,-62.13000000000011,7374.99,2019-12-09 20:00:00,4408.0,e_long,2217.039999999999
2019-12-27 12:00:00,7132.45,7135.0,7090.0,7124.52,5989.8330000000005,7335.0,7134.907600000049,o_long,2019-12-26 17:00:00,5218.0,long,o_long,False,False,-202.98999999999978,7132.01,2019-12-27 12:00:00,5256.0,e_long,2014.0499999999993
2019-12-30 16:00:00,7258.54,7266.07,7227.06,7240.0,5301.948,7306.88,7169.664620000047,o_long,2019-12-28 01:00:00,5282.0,long,o_long,False,False,-48.61999999999989,7258.26,2019-12-30 16:00:00,5408.0,e_long,1965.4299999999994
